,Cantidad,Nemotecnico,Volumen,Ultimo Precio,Variacion%,Fecha
1432,5500688,PFAVAL    ,6406545509,1160.0,-2.36,2021-02-25
1433,195933,GRUPOSURA ,4425884490,22020.0,-5.45,2021-02-25
1434,222831,ICOLCAP   ,3070717318,13642.0,-1.44,2021-02-25
1435,220000,HCOLSEL   ,2795220000,12681.0,-0.99,2021-02-25
1436,74280,PFDAVVNDA ,2372492970,31700.0,-2.79,2021-02-25
1437,165328,CNEC      ,1656526740,10000.0,-1.19,2021-02-25
1438,49604,CORFICOLCF,1611004300,32520.0,-0.25,2021-02-25
1439,68436,PFGRUPSURA,1350820050,19400.0,-4.43,2021-02-25
1440,86482,GRUPOARGOS,1102956060,12780.0,-0.78,2021-02-25
1441,189026,CEMARGOS  ,1086461565,5700.0,-2.48,2021-02-25
1442,394023,GEB       ,1007939488,2565.0,0.98,2021-02-25
1443,79099,BVC       ,952328180,11980.0,-0.99,2021-02-25
1444,10660,BOGOTA    ,855837440,80210.0,-0.96,2021-02-25
1445,132695,CELSIA    ,634033100,4780.0,-0.42,2021-02-25
1446,234710,CREDIFAMI ,628788090,2679.0,0.0,2021-02-25
1447,25134,PFGRUPOARG,246717315,9800.0,0.0,2021-02-25
1448,471504,CONCONCRET,234796922,492.0,-1.5,2021-02-25
1449,55048,MINEROS   ,225157734,4095.0,0.12,2021-02-25
1450,15894,EXITO     ,215747910,13650.0,-1.09,2021-02-25
1451,2592,GRUBOLIVAR,167026250,64000.0,-1.54,2021-02-25
1452,591686,ETB       ,135932088,231.0,-1.7,2021-02-25
1453,4446,PFCORFICOL,119674980,26700.0,-1.11,2021-02-25
1454,8316620,ENKA      ,103858976,13.0,4.0,2021-02-25
1455,20493,PFCEMARGOS,87023653,4245.0,-0.96,2021-02-25
1456,650,PROTECCION,78000000,120000.0,-2.83,2021-02-25
1457,9572,PROMIGAS  ,74991525,7875.0,0.96,2021-02-25
1458,25968,GRUPOAVAL ,30304450,1179.0,-0.92,2021-02-25
1459,3743,TERPEL    ,29929610,8000.0,0.0,2021-02-25
1460,167501,PFAVH     ,27472976,165.0,0.0,2021-02-25
1461,2352,CLH       ,9643200,4250.0,0.0,2021-02-25
1462,6300,ELCONDOR  ,6685798,1075.0,0.0,2021-02-25
1463,352000,FABRICATO ,1629760,4.6,0.0,2021-02-25
1464,11899639,ECOPETROL ,27403767025,2309.0,0.79,2021-02-24
1465,587933,PFBCOLOM  ,18864399840,32200.0,0.56,2021-02-24
1466,519651,ISA       ,12118956430,23600.0,4.33,2021-02-24
1467,377705,BCOLOMBIA ,11881915630,31800.0,2.42,2021-02-24
1468,883500,HCOLSEL   ,11287710500,12808.0,1.59,2021-02-24
1469,1369825,PROMIGAS  ,10484329265,7800.0,2.63,2021-02-24
1470,8690675,PFAVAL    ,10313269066,1188.0,0.17,2021-02-24
1471,391853,GRUPOSURA ,8999993730,23290.0,2.24,2021-02-24
1472,552100,ICOLCAP   ,7625165500,13842.0,0.71,2021-02-24
1473,2926339,GEB       ,7482464013,2540.0,0.59,2021-02-24
1474,315118,PFGRUPSURA,6359391020,20300.0,0.74,2021-02-24
1475,170083,CORFICOLCF,5536117400,32600.0,0.43,2021-02-24
1476,139903,PFDAVVNDA ,4562217560,32610.0,0.4,2021-02-24
1477,257908,GRUPOARGOS,3316069760,12880.0,0.78,2021-02-24
1478,500472,CEMARGOS  ,2909469270,5845.0,0.52,2021-02-24
1479,110894,NUTRESA   ,2623935560,23600.0,-0.42,2021-02-24
1480,100700,BVC       ,1219077550,12100.0,-0.82,2021-02-24
1481,148112,CELSIA    ,705857909,4800.0,2.13,2021-02-24
1482,64774,PFGRUPOARG,628359180,9800.0,0.62,2021-02-24
1483,48563,CNEC      ,487055840,10120.0,0.6,2021-02-24
1484,76808,PFCEMARGOS,324211134,4286.0,1.56,2021-02-24
1485,3817,BOGOTA    ,309742110,80990.0,-2.34,2021-02-24
1486,4355,GRUBOLIVAR,281688500,65000.0,1.55,2021-02-24
1487,8286,PFCORFICOL,223833460,27000.0,1.58,2021-02-24
1488,44866,CLH       ,189001630,4250.0,0.0,2021-02-24
1489,46132,MINEROS   ,188007860,4090.0,0.0,2021-02-24
1490,14419730,ENKA      ,180246625,12.5,1.63,2021-02-24
1491,59205,GRUPOAVAL ,70316160,1190.0,0.08,2021-02-24
1492,6263,TERPEL    ,49563000,8000.0,1.33,2021-02-24
1493,27778,ELCONDOR  ,29861350,1075.0,0.0,2021-02-24
1494,1611,EXITO     ,22012850,13800.0,-0.29,2021-02-24
1495,590,OCCIDENTE ,19765000,33500.0,0.0,2021-02-24
1496,3000,PFCARPAK  ,15900000,5300.0,0.0,2021-02-24
1497,27451,CONCONCRET,13669788,499.5,0.0,2021-02-24
1498,40000,BBVACOL   ,12000000,300.0,0.67,2021-02-24
1499,27087,ETB       ,6202484,235.0,0.0,2021-02-24
1500,4607,PFAVH     ,769369,165.0,0.0,2021-02-24
1501,12504238,ECOPETROL ,28400523550,2291.0,2.6,2021-02-23
1502,1016308,ICOLCAP   ,13924075109,13745.0,0.53,2021-02-23
1503,4767562,GEB       ,11802111106,2525.0,0.6,2021-02-23
1504,329477,PFBCOLOM  ,10504028160,32020.0,0.76,2021-02-23
1505,294641,BCOLOMBIA ,9162280300,31050.0,0.16,2021-02-23
1506,380866,GRUPOSURA ,8650905350,22780.0,-0.09,2021-02-23
1507,342851,ISA       ,7771193650,22620.0,-1.52,2021-02-23
1508,5804737,PFAVAL    ,6875571458,1186.0,-0.34,2021-02-23
1509,112883,PFDAVVNDA ,3636476130,32480.0,0.96,2021-02-23
1510,111538,CORFICOLCF,3626521240,32460.0,-0.4,2021-02-23
1511,186537,GRUPOARGOS,2366895650,12780.0,-0.47,2021-02-23
1512,339707,CEMARGOS  ,1953667010,5815.0,0.78,2021-02-23
1513,54296,NUTRESA   ,1290673640,23700.0,-0.42,2021-02-23
1514,103033,CNEC      ,1039609180,10060.0,-1.66,2021-02-23
1515,42020,PFGRUPSURA,850283760,20150.0,-1.42,2021-02-23
1516,163167,CELSIA    ,764658361,4700.0,0.3,2021-02-23
1517,55585,BVC       ,675749630,12200.0,-1.61,2021-02-23
1518,7719,BOGOTA    ,625603200,82930.0,2.37,2021-02-23
1519,37085,PFGRUPOARG,362428050,9740.0,-1.81,2021-02-23
1520,59028,MINEROS   ,239993119,4090.0,0.86,2021-02-23
1521,54897,PFCEMARGOS,233162602,4220.0,-1.33,2021-02-23
1522,16814,EXITO     ,231519590,13840.0,1.24,2021-02-23
1523,677599,ETB       ,157113670,235.0,-1.26,2021-02-23
1524,2068,GRUBOLIVAR,133214430,64010.0,-0.91,2021-02-23
1525,31472,CLH       ,132687961,4250.0,-1.16,2021-02-23
1526,110520,GRUPOAVAL ,130232980,1189.0,1.89,2021-02-23
1527,15320,PROMIGAS  ,116632000,7600.0,-0.91,2021-02-23
1528,188890,CONCONCRET,94617499,499.5,-0.1,2021-02-23
1529,10370,TERPEL    ,81929890,7895.0,-1.93,2021-02-23
1530,2082,PFCORFICOL,55374120,26580.0,0.3,2021-02-23
1531,171047,PFAVH     ,28251619,165.0,-0.6,2021-02-23
1532,14737,ELCONDOR  ,15842275,1075.0,0.0,2021-02-23
1533,2300,VILLAS    ,11500000,5000.0,7.3,2021-02-23
1534,1230000,FABRICATO ,5670300,4.6,0.0,2021-02-23
1535,169150,ENKA      ,2080545,12.3,0.0,2021-02-23
1536,18274283,ECOPETROL ,40043852069,2233.0,3.14,2021-02-22
1537,719726,PFBCOLOM  ,22747542180,31780.0,0.32,2021-02-22
1538,3472966,GEB       ,8948114958,2510.0,-4.24,2021-02-22
1539,474301,ICOLCAP   ,6502203573,13673.0,0.12,2021-02-22
1540,4740023,PFAVAL    ,5635669781,1190.0,0.59,2021-02-22
1541,200795,ISA       ,4582229020,22970.0,-0.13,2021-02-22
1542,129571,GRUPOSURA ,2970016230,22800.0,-0.26,2021-02-22
1543,86829,BCOLOMBIA ,2694609080,31000.0,-0.32,2021-02-22
1544,454570,CEMARGOS  ,2588280960,5770.0,0.52,2021-02-22
1545,161526,GRUPOARGOS,2032944830,12840.0,1.58,2021-02-22
1546,94877,CNEC      ,975081710,10230.0,-0.68,2021-02-22
1547,12083,BOGOTA    ,970934150,81010.0,0.51,2021-02-22
1548,25737,CORFICOLCF,836906520,32590.0,0.0,2021-02-22
1549,175093,MINEROS   ,714233537,4055.0,-1.22,2021-02-22
1550,34196,PFGRUPSURA,698674450,20440.0,-1.02,2021-02-22
1551,39341,BVC       ,488257290,12400.0,-0.64,2021-02-22
1552,19263,NUTRESA   ,457432970,23800.0,-0.63,2021-02-22
1553,100648,CLH       ,436720680,4300.0,-1.83,2021-02-22
1554,811130,CONCONCRET,406368469,500.0,0.0,2021-02-22
1555,10347,PFDAVVNDA ,336508550,32170.0,-0.4,2021-02-22
1556,64169,PFCEMARGOS,275902807,4277.0,-1.68,2021-02-22
1557,8767,PFCORFICOL,232367710,26500.0,-0.08,2021-02-22
1558,15287,EXITO     ,206727530,13670.0,-0.22,2021-02-22
1559,19611,PFGRUPOARG,194136810,9920.0,-0.9,2021-02-22
1560,40653,CELSIA    ,190388179,4686.0,-0.3,2021-02-22
1561,194016,ETB       ,45504534,238.0,0.0,2021-02-22
1562,236228,PFAVH     ,39941128,166.0,-8.79,2021-02-22
1563,5099,PROMIGAS  ,39194470,7670.0,-0.45,2021-02-22
1564,33103,ELCONDOR  ,35681725,1075.0,-1.38,2021-02-22
1565,3685,TERPEL    ,29491410,8050.0,1.51,2021-02-22
1566,59177,BBVACOL   ,17634746,298.0,-0.67,2021-02-22
1567,5144,GRUPOAVAL ,5967040,1167.0,0.0,2021-02-22
1568,20,GRUBOLIVAR,1292000,64600.0,0.0,2021-02-22
1569,14,VILLAS    ,68614,4660.0,0.0,2021-02-22
1570,18141689,ECOPETROL ,39236427355,2165.0,0.42,2021-02-19
1571,782101,ISA       ,17899100000,23000.0,-0.43,2021-02-19
1572,1042280,ICOLCAP   ,14241518812,13656.0,-1.19,2021-02-19
1573,252164,PFBCOLOM  ,7967944680,31680.0,1.05,2021-02-19
1574,3696631,PFAVAL    ,4394772756,1183.0,-0.08,2021-02-19
1575,132854,GRUPOSURA ,3054628910,22860.0,-1.25,2021-02-19
1576,200000,HCOLSEL   ,2522700000,12607.0,-0.84,2021-02-19
1577,802054,GEB       ,2100656200,2621.0,-0.64,2021-02-19
1578,62716,BCOLOMBIA ,1936483340,31100.0,0.68,2021-02-19
1579,76987,NUTRESA   ,1828044400,23950.0,1.27,2021-02-19
1580,134770,GRUPOARGOS,1720969240,12640.0,-1.48,2021-02-19
1581,53323,PFDAVVNDA ,1720658670,32300.0,-0.31,2021-02-19
1582,31313,CORFICOLCF,1016833760,32590.0,0.28,2021-02-19
1583,35995,PFGRUPSURA,739945810,20650.0,-1.15,2021-02-19
1584,153083,CELSIA    ,717745537,4700.0,-0.63,2021-02-19
1585,47232,CNEC      ,483676860,10300.0,0.78,2021-02-19
1586,5769,BOGOTA    ,464868910,80600.0,-1.68,2021-02-19
1587,73751,CEMARGOS  ,423859355,5740.0,-0.52,2021-02-19
1588,738372,CONCONCRET,368195667,500.0,3.48,2021-02-19
1589,33429,PFGRUPOARG,334622730,10010.0,-1.28,2021-02-19
1590,22900,TERPEL    ,182983820,7930.0,-0.25,2021-02-19
1591,37611,PFCEMARGOS,163550764,4350.0,-0.91,2021-02-19
1592,29011,CLH       ,127724676,4380.0,1.86,2021-02-19
1593,22865,MINEROS   ,93833397,4105.0,0.61,2021-02-19
1594,373179,ETB       ,87226910,238.0,-0.29,2021-02-19
1595,7313,PROMIGAS  ,56787410,7705.0,-0.06,2021-02-19
1596,3821,BVC       ,47959850,12480.0,-1.58,2021-02-19
1597,3071,EXITO     ,42066020,13700.0,0.0,2021-02-19
1598,983,PFCORFICOL,26067540,26520.0,-0.75,2021-02-19
1599,20678,GRUPOAVAL ,24127921,1167.0,0.0,2021-02-19
1600,2245703,FABRICATO ,10330233,4.6,-2.54,2021-02-19
1601,700,VALSIMESA ,3185000,5000.0,0.0,2021-02-19
1602,57,CARTON    ,561450,15840.0,0.0,2021-02-19
1603,15456250,ECOPETROL ,33675251732,2156.0,-2.0,2021-02-18
1604,396488,PFBCOLOM  ,12459385730,31350.0,-0.95,2021-02-18
1605,404559,GRUPOSURA ,9385260210,23150.0,0.0,2021-02-18
1606,600000,HCOLSEL   ,7632400000,12714.0,0.04,2021-02-18
1607,217583,ISA       ,5043192280,23100.0,-0.43,2021-02-18
1608,358347,ICOLCAP   ,4946690740,13821.0,0.17,2021-02-18
1609,3427771,PFAVAL    ,4070913559,1184.0,-0.67,2021-02-18
1610,130439,BCOLOMBIA ,4027754440,30890.0,-0.99,2021-02-18
1611,547341,CELSIA    ,2579999870,4730.0,-0.11,2021-02-18
1612,54822,PFDAVVNDA ,1784602200,32400.0,-0.92,2021-02-18
1613,71216,NUTRESA   ,1690218100,23650.0,-0.42,2021-02-18
1614,104308,GRUPOARGOS,1345641720,12830.0,-1.53,2021-02-18
1615,124992,CNEC      ,1280984820,10220.0,-0.68,2021-02-18
1616,460089,GEB       ,1216174114,2638.0,-1.53,2021-02-18
1617,33829,CORFICOLCF,1102635000,32500.0,-1.07,2021-02-18
1618,33724,PFCORFICOL,901057290,26720.0,0.0,2021-02-18
1619,154066,CEMARGOS  ,892949520,5770.0,-2.12,2021-02-18
1620,97074,MINEROS   ,395927745,4080.0,0.74,2021-02-18
1621,16306,PFGRUPSURA,339657480,20890.0,0.53,2021-02-18
1622,22248,EXITO     ,304306980,13700.0,-0.58,2021-02-18
1623,35595,PFCEMARGOS,156167496,4390.0,-0.63,2021-02-18
1624,28955,CLH       ,125562446,4300.0,-1.13,2021-02-18
1625,1356,BOGOTA    ,111180480,81980.0,-1.58,2021-02-18
1626,348030,ETB       ,81652067,238.7,2.01,2021-02-18
1627,3528,BVC       ,44135920,12680.0,0.0,2021-02-18
1628,4334,PFGRUPOARG,43842440,10140.0,-0.2,2021-02-18
1629,87366,CONCONCRET,42291939,483.2,-3.73,2021-02-18
1630,4761,PROMIGAS  ,36707310,7710.0,0.06,2021-02-18
1631,16528,GRUPOAVAL ,19288176,1167.0,-0.26,2021-02-18
1632,109425,PFAVH     ,17425347,182.0,0.0,2021-02-18
1633,1423864,FABRICATO ,6720638,4.72,-0.21,2021-02-18
1634,99,GRUBOLIVAR,6395400,64600.0,-0.62,2021-02-18
1635,32408780,PFAVAL    ,38243366962,1192.0,0.59,2021-02-17
1636,13240489,ECOPETROL ,29073602347,2200.0,-0.45,2021-02-17
1637,567445,PFBCOLOM  ,17887538220,31650.0,0.25,2021-02-17
1638,700000,HCOLSEL   ,8902300000,12709.0,-0.81,2021-02-17
1639,391277,ICOLCAP   ,5396261117,13797.0,-0.58,2021-02-17
1640,221126,ISA       ,5112489210,23200.0,0.0,2021-02-17
1641,177040,GRUPOSURA ,4080831390,23150.0,-0.13,2021-02-17
1642,90912,BCOLOMBIA ,2810094840,31200.0,0.97,2021-02-17
1643,91046,NUTRESA   ,2130390720,23750.0,1.41,2021-02-17
1644,161690,CNEC      ,1672841060,10290.0,-0.58,2021-02-17
1645,82875,GRUPOARGOS,1082303600,13030.0,-0.61,2021-02-17
1646,31086,PFDAVVNDA ,1019750540,32700.0,-1.8,2021-02-17
1647,312602,GEB       ,821512165,2679.0,1.55,2021-02-17
1648,165579,CLH       ,737458050,4349.0,2.33,2021-02-17
1649,80200,CELSIA    ,378756180,4735.0,-0.32,2021-02-17
1650,92715,MINEROS   ,376334846,4050.0,-1.22,2021-02-17
1651,11413,CORFICOLCF,372808350,32850.0,0.77,2021-02-17
1652,62448,PFCEMARGOS,275017712,4418.0,-0.27,2021-02-17
1653,41192,CEMARGOS  ,241123920,5895.0,-0.25,2021-02-17
1654,8415,PFGRUPSURA,175101890,20780.0,0.0,2021-02-17
1655,10245,EXITO     ,140540190,13780.0,0.95,2021-02-17
1656,1598,BOGOTA    ,129238580,83300.0,0.12,2021-02-17
1657,15519,TERPEL    ,125021440,7950.0,0.38,2021-02-17
1658,1621,GRUBOLIVAR,105269500,65000.0,0.0,2021-02-17
1659,60000,ELCONDOR  ,65396000,1090.0,-3.11,2021-02-17
1660,4809,PFGRUPOARG,48459480,10160.0,1.2,2021-02-17
1661,3475,BVC       ,43152260,12680.0,2.42,2021-02-17
1662,6682474,FABRICATO ,31999474,4.73,0.0,2021-02-17
1663,48870,CONCONCRET,24406904,501.9,1.39,2021-02-17
1664,2940,PROMIGAS  ,22652700,7705.0,-1.22,2021-02-17
1665,69274,ETB       ,16144306,234.0,0.0,2021-02-17
1666,74976,PFAVH     ,13645632,182.0,-1.62,2021-02-17
1667,8761,GRUPOAVAL ,10118955,1170.0,0.0,2021-02-17
1668,10000,BBVACOL   ,3119000,300.0,0.0,2021-02-17
1669,2145,BMC       ,2788500,730.0,0.0,2021-02-17
1670,304,VILLAS    ,1491728,4660.0,0.0,2021-02-17
1671,8810049,ECOPETROL ,19471908073,2210.0,0.91,2021-02-16
1672,575255,PFBCOLOM  ,18402865360,31570.0,-0.91,2021-02-16
1673,224667,BCOLOMBIA ,6990719080,30900.0,0.0,2021-02-16
1674,500000,HCOLSEL   ,6442455000,12813.0,0.53,2021-02-16
1675,401293,ICOLCAP   ,5595159453,13878.0,-0.46,2021-02-16
1676,4405960,PFAVAL    ,5259049837,1185.0,-0.5,2021-02-16
1677,200077,ISA       ,4678477940,23200.0,-1.28,2021-02-16
1678,129897,PFDAVVNDA ,4336378340,33300.0,0.24,2021-02-16
1679,307803,GRUPOARGOS,4036731420,13110.0,-0.3,2021-02-16
1680,153360,NUTRESA   ,3622988340,23420.0,-1.97,2021-02-16
1681,143356,GRUPOSURA ,3354661810,23180.0,-0.56,2021-02-16
1682,408929,CEMARGOS  ,2377136135,5910.0,1.63,2021-02-16
1683,61271,CORFICOLCF,2007866180,32600.0,-0.18,2021-02-16
1684,697230,GEB       ,1853087359,2638.0,-1.57,2021-02-16
1685,269930,CELSIA    ,1276270397,4750.0,0.25,2021-02-16
1686,39905,PFCORFICOL,1066257150,26720.0,0.0,2021-02-16
1687,42418,PFGRUPSURA,887970480,20780.0,0.39,2021-02-16
1688,163338,MINEROS   ,665717622,4100.0,0.24,2021-02-16
1689,39018,CNEC      ,405127530,10350.0,1.47,2021-02-16
1690,692634,CONCONCRET,341408195,495.0,0.0,2021-02-16
1691,58268,PFCEMARGOS,256315824,4430.0,-0.67,2021-02-16
1692,6155,OCCIDENTE ,208692500,33500.0,0.0,2021-02-16
1693,2494,BOGOTA    ,200928130,83200.0,-0.05,2021-02-16
1694,11856,PFGRUPOARG,119658400,10040.0,0.1,2021-02-16
1695,414767,ETB       ,97198595,234.0,-0.47,2021-02-16
1696,504675,PFAVH     ,93482335,185.0,0.0,2021-02-16
1697,11328,PROMIGAS  ,88236280,7800.0,-1.39,2021-02-16
1698,848,GRUBOLIVAR,55065480,65000.0,0.0,2021-02-16
1699,4182,BVC       ,51725270,12380.0,0.41,2021-02-16
1700,2355,EXITO     ,32169250,13650.0,0.0,2021-02-16
1701,3531,TERPEL    ,28107805,7920.0,-1.61,2021-02-16
1702,53580,POPULAR   ,15002400,280.0,0.0,2021-02-16
1703,9089,ELCONDOR  ,9799764,1125.0,0.0,2021-02-16
1704,1104,CLH       ,4573574,4250.0,0.0,2021-02-16
1705,8700,BBVACOL   ,2262000,300.0,0.0,2021-02-16
1706,1453,GRUPOAVAL ,1714540,1170.0,0.0,2021-02-16
1707,200,VILLAS    ,982000,4660.0,0.0,2021-02-16
1708,1318624,ECOPETROL ,2887449968,2190.0,1.86,2021-02-15
1709,69758,GRUPOSURA ,1627166760,23310.0,0.04,2021-02-15
1710,48796,PFBCOLOM  ,1559375640,31860.0,0.19,2021-02-15
1711,42816,BCOLOMBIA ,1326541110,30900.0,0.16,2021-02-15
1712,49267,NUTRESA   ,1177478410,23890.0,-0.46,2021-02-15
1713,19467,PFDAVVNDA ,646827420,33220.0,0.58,2021-02-15
1714,102953,CEMARGOS  ,601347820,5815.0,-0.85,2021-02-15
1715,25575,ISA       ,600776290,23500.0,-0.76,2021-02-15
1716,6565,BOGOTA    ,529528500,83240.0,3.67,2021-02-15
1717,16125,CORFICOLCF,526674700,32660.0,-0.4,2021-02-15
1718,33287,GRUPOARGOS,440629510,13150.0,-0.98,2021-02-15
1719,21005,PFGRUPSURA,434603090,20700.0,-0.43,2021-02-15
1720,34764,BVC       ,431154970,12330.0,-1.83,2021-02-15
1721,95041,MINEROS   ,388564325,4090.0,-0.32,2021-02-15
1722,299569,PFAVAL    ,357198683,1191.0,-0.25,2021-02-15
1723,49570,PFCEMARGOS,220765590,4460.0,1.36,2021-02-15
1724,15698,ICOLCAP   ,219062010,13942.5,0.76,2021-02-15
1725,36584,CELSIA    ,172981408,4738.0,0.36,2021-02-15
1726,60219,GEB       ,160410785,2680.0,0.75,2021-02-15
1727,14344,PFGRUPOARG,144064320,10030.0,0.1,2021-02-15
1728,341289,ETB       ,81312292,235.1,-4.24,2021-02-15
1729,320595,PFAVH     ,58905708,185.0,1.65,2021-02-15
1730,2156,PFCORFICOL,57608320,26720.0,0.83,2021-02-15
1731,3139,EXITO     ,42796410,13650.0,-0.29,2021-02-15
1732,71586,CONCONCRET,35266908,495.0,1.02,2021-02-15
1733,298,GRUBOLIVAR,19370000,65000.0,0.59,2021-02-15
1734,1380000,ENKA      ,17037000,12.3,2.16,2021-02-15
1735,3605,CLH       ,15348750,4250.0,0.0,2021-02-15
1736,980,CNEC      ,9996000,10200.0,0.1,2021-02-15
1737,2210,PFVILLAS  ,9987000,4500.0,0.0,2021-02-15
1738,1200,TERPEL    ,9660000,8050.0,0.63,2021-02-15
1739,5457,GRUPOAVAL ,6362862,1170.0,0.0,2021-02-15
1740,5864980,ECOPETROL ,12591028322,2150.0,0.47,2021-02-12
1741,258081,PFBCOLOM  ,8193400190,31800.0,0.0,2021-02-12
1742,244732,BCOLOMBIA ,7555456580,30850.0,-0.68,2021-02-12
1743,407880,ICOLCAP   ,5643966630,13838.0,-0.01,2021-02-12
1744,133434,ISA       ,3132186820,23680.0,1.2,2021-02-12
1745,113264,GRUPOSURA ,2632090490,23300.0,0.0,2021-02-12
1746,200000,HCOLSEL   ,2548900000,12746.0,-1.04,2021-02-12
1747,73255,NUTRESA   ,1760923290,24000.0,-1.56,2021-02-12
1748,109654,GRUPOARGOS,1440099400,13280.0,1.45,2021-02-12
1749,1174318,PFAVAL    ,1400185544,1194.0,-0.17,2021-02-12
1750,235681,CELSIA    ,1120642107,4721.0,-0.4,2021-02-12
1751,4524216,ETB       ,1098924392,245.5,2.29,2021-02-12
1752,29449,CORFICOLCF,961942990,32790.0,0.12,2021-02-12
1753,123168,CEMARGOS  ,722348930,5865.0,-1.1,2021-02-12
1754,254288,GEB       ,678234449,2660.0,-0.75,2021-02-12
1755,135344,MINEROS   ,555876274,4103.0,-1.13,2021-02-12
1756,47380,CNEC      ,481899480,10190.0,-0.59,2021-02-12
1757,13583,PFDAVVNDA ,450044240,33030.0,-0.81,2021-02-12
1758,3157,BOGOTA    ,252495740,80290.0,-0.26,2021-02-12
1759,19854,PFGRUPOARG,199251740,10020.0,-0.3,2021-02-12
1760,8792,PFGRUPSURA,182453260,20790.0,-0.38,2021-02-12
1761,9083,BVC       ,113379610,12560.0,0.48,2021-02-12
1762,10876,PROMIGAS  ,86700120,7910.0,-3.3,2021-02-12
1763,6210818,ENKA      ,75081391,12.04,2.21,2021-02-12
1764,9170,TERPEL    ,72886500,8000.0,0.38,2021-02-12
1765,1000,GRUBOLIVAR,64622550,64620.0,0.0,2021-02-12
1766,13379,PFCEMARGOS,58867600,4400.0,-1.43,2021-02-12
1767,104100,CONCONCRET,51008607,490.0,-0.95,2021-02-12
1768,3166,EXITO     ,42980260,13690.0,1.78,2021-02-12
1769,113169,PFAVH     ,20592258,182.0,0.55,2021-02-12
1770,4200,CLH       ,17850000,4250.0,0.0,2021-02-12
1771,628,PFCORFICOL,16727790,26500.0,-0.86,2021-02-12
1772,10000,ELCONDOR  ,11250000,1125.0,3.02,2021-02-12
1773,479,CARTON    ,7587360,15840.0,60.81,2021-02-12
1774,4313112,ECOPETROL ,9287334208,2140.0,-2.51,2021-02-11
1775,524690,ICOLCAP   ,7272931825,13840.0,-0.7,2021-02-11
1776,212774,PFBCOLOM  ,6781806240,31800.0,-2.0,2021-02-11
1777,142970,ISA       ,3338244500,23400.0,0.0,2021-02-11
1778,2270137,PFAVAL    ,2711446925,1196.0,-0.58,2021-02-11
1779,112981,GRUPOSURA ,2632857550,23300.0,-1.1,2021-02-11
1780,97246,NUTRESA   ,2353940410,24380.0,-0.08,2021-02-11
1781,56630,BCOLOMBIA ,1763973630,31060.0,-1.43,2021-02-11
1782,129114,BVC       ,1586225840,12500.0,2.46,2021-02-11
1783,43920,CORFICOLCF,1437372730,32750.0,-0.03,2021-02-11
1784,5273719,ETB       ,1245054802,240.0,4.35,2021-02-11
1785,405803,GEB       ,1078601233,2680.0,1.52,2021-02-11
1786,31901,PFDAVVNDA ,1053804630,33300.0,0.57,2021-02-11
1787,72718,GRUPOARGOS,953670260,13090.0,-0.46,2021-02-11
1788,153784,CEMARGOS  ,895858985,5930.0,3.13,2021-02-11
1789,66413,CNEC      ,676535610,10250.0,0.2,2021-02-11
1790,142489,MINEROS   ,583240942,4150.0,1.47,2021-02-11
1791,86796,CELSIA    ,412146120,4740.0,-0.29,2021-02-11
1792,23010,PFGRUPOARG,231047770,10050.0,0.1,2021-02-11
1793,2744,BOGOTA    ,220235720,80500.0,0.37,2021-02-11
1794,9429,PFGRUPSURA,196356180,20870.0,-0.14,2021-02-11
1795,10645,EXITO     ,143675250,13450.0,-2.11,2021-02-11
1796,13140,CARTON    ,129429000,9850.0,0.0,2021-02-11
1797,19906,PFCEMARGOS,88215734,4464.0,1.0,2021-02-11
1798,2940,PFCORFICOL,78199960,26730.0,0.87,2021-02-11
1799,5049208,ENKA      ,58908087,11.78,9.99,2021-02-11
1800,11707,CLH       ,49738400,4250.0,0.59,2021-02-11
1801,5389,PROMIGAS  ,43298020,8180.0,3.41,2021-02-11
1802,223653,PFAVH     ,40481240,181.0,0.0,2021-02-11
1803,54011,CONCONCRET,26720390,494.7,2.21,2021-02-11
1804,3179,TERPEL    ,25279630,7970.0,-0.38,2021-02-11
1805,12568,GRUPOAVAL ,14760695,1170.0,-0.59,2021-02-11
1806,10000,ELCONDOR  ,10917819,1092.0,0.18,2021-02-11
1807,2000000,FABRICATO ,9460000,4.73,0.21,2021-02-11
1808,46,GRUBOLIVAR,2972520,64620.0,0.0,2021-02-11
1809,7875856,GEB       ,20523682284,2640.0,0.76,2021-02-10
1810,5506776,ECOPETROL ,12044922165,2195.0,-0.36,2021-02-10
1811,346499,PFBCOLOM  ,11265245730,32450.0,-0.09,2021-02-10
1812,865000,HCOLSEL   ,11144500000,12880.0,-0.42,2021-02-10
1813,602556,ICOLCAP   ,8419213557,13937.0,-0.6,2021-02-10
1814,224967,BCOLOMBIA ,7122109330,31510.0,-0.57,2021-02-10
1815,269536,ISA       ,6310819330,23400.0,-1.31,2021-02-10
1816,126892,PFDAVVNDA ,4231831930,33110.0,-1.9,2021-02-10
1817,3287068,PFAVAL    ,3954432129,1203.0,0.33,2021-02-10
1818,166201,GRUPOSURA ,3911863770,23560.0,-0.93,2021-02-10
1819,345280,CNEC      ,3531644400,10230.0,-0.29,2021-02-10
1820,142134,NUTRESA   ,3474519810,24400.0,-0.41,2021-02-10
1821,468559,CEMARGOS  ,2715073920,5750.0,-1.03,2021-02-10
1822,60129,CORFICOLCF,1951352820,32760.0,1.11,2021-02-10
1823,146099,GRUPOARGOS,1927312400,13150.0,-0.98,2021-02-10
